date,close
2020-12-02,13113.7500
2020-12-03,13133.9004
2020-12-04,13258.5498
2020-12-07,13355.7500
2020-12-08,13392.9502
2020-12-09,13529.0996
2020-12-10,13478.2998
2020-12-11,13513.8496
2020-12-14,13558.1504
2020-12-15,13567.8496
2020-12-16,13682.7002
2020-12-17,13740.7002
2020-12-18,13760.5498
2020-12-21,13328.4004
2020-12-22,13466.2998
2020-12-23,13601.0996
2020-12-24,13749.2500
2020-12-28,13873.2002
2020-12-29,13932.5996
2020-12-30,13981.9502
2020-12-31,13981.7500
2021-01-01,14018.5000
2021-01-04,14132.9004
2021-01-05,14199.5000
2021-01-06,14146.2500
2021-01-07,14137.3496
2021-01-08,14347.2500
2021-01-11,14484.7500
2021-01-12,14563.4502
2021-01-13,14564.8496
2021-01-14,14595.5996
2021-01-15,14433.7002
2021-01-18,14281.2998
2021-01-19,14521.1504
2021-01-20,14644.7002
2021-01-21,14590.3496
2021-01-22,14371.9004
2021-01-25,14238.9004
2021-01-27,13967.5000
2021-01-28,13817.5498
2021-01-29,13634.5996
2021-02-01,14281.2002
2021-02-02,14647.8496
2021-02-03,14789.9502
2021-02-04,14895.6504
2021-02-05,14924.2500
2021-02-08,15115.7998
2021-02-09,15109.2998
2021-02-10,15106.5000
2021-02-11,15173.2998
2021-02-12,15163.2998
2021-02-15,15314.7002
2021-02-16,15313.4502
2021-02-17,15208.9004
2021-02-18,15118.9502
2021-02-19,14981.7500
2021-02-22,14675.7002
2021-02-23,14707.7998
2021-02-24,14982.0000
2021-02-25,15097.3496
2021-02-26,14529.1504
2021-03-01,14761.5498
2021-03-02,14919.0996
2021-03-03,15245.5996
2021-03-04,15080.7500
2021-03-05,14938.0996
2021-03-08,14956.2002
2021-03-09,15098.4004
2021-03-10,15174.7998
2021-03-12,15030.9502
2021-03-15,14929.5000
2021-03-16,14910.4502
2021-03-17,14721.2998
2021-03-18,14557.8496
2021-03-19,14744.0000
2021-03-22,14736.4004
2021-03-23,14814.7500
2021-03-24,14549.4004
2021-03-25,14324.9004
2021-03-26,14507.2998
2021-03-30,14845.0996
2021-03-31,14690.7002
2021-04-01,14867.3496
2021-04-05,14637.7998
2021-04-06,14683.5000
2021-04-07,14819.0498
2021-04-08,14873.7998
2021-04-09,14834.8496
2021-04-12,14310.7998
2021-04-13,14504.7998
2021-04-15,14581.4502
2021-04-16,14617.8496
2021-04-19,14359.4502
2021-04-20,14296.4004
2021-04-22,14406.1504
2021-04-23,14341.3496
2021-04-26,14485.0000
2021-04-27,14653.0498
2021-04-28,14864.5498
2021-04-29,14894.9004
2021-04-30,14631.0996
2021-05-03,14634.1504
2021-05-04,14496.5000
2021-05-05,14617.8496
2021-05-06,14724.7998
2021-05-07,14823.1504
2021-05-10,14942.3496
2021-05-11,14850.7500
2021-05-12,14696.5000
2021-05-14,14677.7998
2021-05-17,14923.1504
2021-05-18,15108.0996
2021-05-19,15030.1504
2021-05-20,14906.0498
2021-05-21,15175.2998
2021-05-24,15197.7002
2021-05-25,15208.4502
2021-05-26,15301.4502
2021-05-27,15337.8496
2021-05-28,15435.6504
2021-05-31,15582.7998
2021-06-01,15574.8496
2021-06-02,15576.2002
2021-06-03,15690.3496
2021-06-04,15670.2500
2021-06-07,15751.6504
2021-06-08,15740.0996
2021-06-09,15635.3496
2021-06-10,15737.7500
2021-06-11,15799.3496
2021-06-14,15811.8496
2021-06-15,15869.2500
2021-06-16,15767.5498
2021-06-17,15691.4004
2021-06-18,15683.3496
2021-06-21,15746.5000
2021-06-22,15772.7500
2021-06-23,15686.9502
2021-06-24,15790.4502
2021-06-25,15860.3496
2021-06-28,15814.7002
2021-06-29,15748.4502
2021-06-30,15721.5000
2021-07-01,15680.0000
2021-07-02,15722.2002
2021-07-05,15834.3496
2021-07-06,15818.2500
2021-07-07,15879.6504
2021-07-08,15727.9004
2021-07-09,15689.7998
2021-07-12,15692.5996
2021-07-13,15812.3496
2021-07-14,15853.9502
2021-07-15,15924.2002
2021-07-16,15923.4004
2021-07-19,15752.4004
2021-07-20,15632.0996
2021-07-22,15824.0498
2021-07-23,15856.0498
2021-07-26,15824.4502
2021-07-27,15746.4502
2021-07-28,15709.4004
2021-07-29,15778.4502
2021-07-30,15763.0498
2021-08-02,15885.1504
2021-08-03,16130.7500
2021-08-04,16258.7998
2021-08-05,16294.5996
2021-08-06,16238.2002
2021-08-09,16258.2500
2021-08-10,16280.0996
2021-08-11,16282.2500
2021-08-12,16364.4004
2021-08-13,16529.0996
2021-08-16,16563.0508
2021-08-17,16614.5996
2021-08-18,16568.8496
2021-08-20,16450.5000
2021-08-23,16496.4492
2021-08-24,16624.5996
2021-08-25,16634.6504
2021-08-26,16636.9004
2021-08-27,16705.1992
2021-08-30,16931.0508
2021-08-31,17132.1992
2021-09-01,17076.2500
2021-09-02,17234.1504
2021-09-03,17323.5996
2021-09-06,17377.8008
2021-09-07,17362.0996
2021-09-08,17353.5000
2021-09-09,17369.2500
2021-09-13,17355.3008
2021-09-14,17380.0000
2021-09-15,17519.4492
2021-09-16,17629.5000
2021-09-17,17585.1504
2021-09-20,17396.9004
2021-09-21,17562.0000
2021-09-22,17546.6504
2021-09-23,17822.9492
2021-09-24,17853.1992
2021-09-27,17855.0996
2021-09-28,17748.5996
2021-09-29,17711.3008
2021-09-30,17618.1504
2021-10-01,17532.0508
2021-10-04,17691.2500
2021-10-05,17822.3008
2021-10-06,17646.0000
2021-10-07,17790.3496
2021-10-08,17895.1992
2021-10-11,17945.9492
2021-10-12,17991.9492
2021-10-13,18161.7500
2021-10-14,18338.5508
2021-10-18,18477.0508
2021-10-19,18418.7500
2021-10-20,18266.5996
2021-10-21,18178.0996
2021-10-22,18114.9004
2021-10-25,18125.4004
2021-10-26,18268.4004
2021-10-27,18210.9492
2021-10-28,17857.2500
2021-10-29,17671.6504
2021-11-01,17929.6504
2021-11-02,17888.9492
2021-11-03,17829.1992
2021-11-04,17916.8008
2021-11-08,18068.5508
2021-11-09,18044.2500
2021-11-10,18017.1992
2021-11-11,17873.5996
2021-11-12,18102.7500
2021-11-15,18109.4492
2021-11-16,17999.1992
2021-11-17,17898.6504
2021-11-18,17764.8008
2021-11-22,17416.5508
2021-11-23,17503.3496
2021-11-24,17415.0508
2021-11-25,17536.2500
2021-11-26,17026.4492
2021-11-29,17053.9492
2021-11-30,16983.1992
2021-12-01,17166.9004
2021-12-02,17401.6504
2021-12-03,17196.6992
2021-12-06,16912.2500
2021-12-07,17176.6992
2021-12-08,17469.7500
2021-12-09,17516.8496
2021-12-10,17511.3008
2021-12-13,17368.2500
2021-12-14,17324.9004
2021-12-15,17221.4004
2021-12-16,17248.4004
2021-12-17,16985.1992
2021-12-20,16614.1992
2021-12-21,16770.8496
2021-12-22,16955.4492
2021-12-23,17072.5996
2021-12-24,17003.7500
2021-12-27,17086.2500
2021-12-28,17233.2500
2021-12-29,17213.5996
2021-12-30,17203.9492
2021-12-31,17354.0508
2022-01-03,17625.6992
2022-01-04,17805.2500
2022-01-05,17925.2500
2022-01-06,17745.9004
2022-01-07,17812.6992
2022-01-10,18003.3008
2022-01-11,18055.7500
2022-01-12,18212.3496
2022-01-13,18257.8008
2022-01-14,18255.7500
2022-01-17,18308.0996
2022-01-18,18113.0508
2022-01-19,17938.4004
2022-01-20,17757.0000
2022-01-21,17617.1504
2022-01-24,17149.0996
2022-01-25,17277.9492
2022-01-27,17110.1504
2022-01-28,17101.9492
2022-01-31,17339.8496
2022-02-01,17576.8496
2022-02-02,17780.0000
2022-02-03,17560.1992
2022-02-04,17516.3008
2022-02-07,17213.5996
2022-02-08,17266.7500
2022-02-09,17463.8008
2022-02-10,17605.8496
2022-02-11,17374.7500
2022-02-14,16842.8008
2022-02-15,17352.4492
2022-02-16,17322.1992
2022-02-17,17304.5996
2022-02-18,17276.3008
2022-02-21,17206.6504
2022-02-22,17092.1992
2022-02-23,17063.2500
2022-02-24,16247.9502
2022-02-25,16658.4004
2022-02-28,16793.9004
2022-03-02,16605.9492
2022-03-03,16498.0508
2022-03-04,16245.3496
2022-03-07,15863.1504
2022-03-08,16013.4502
2022-03-09,16345.3496
2022-03-10,16594.9004
2022-03-11,16630.4492
2022-03-14,16871.3008
2022-03-15,16663.0000
2022-03-16,16975.3496
2022-03-17,17287.0508
2022-03-21,17117.5996
2022-03-22,17315.5000
2022-03-23,17245.6504
2022-03-24,17222.7500
2022-03-25,17153.0000
2022-03-28,17222.0000
2022-03-29,17325.3008
2022-03-30,17498.2500
2022-03-31,17464.7500
2022-04-01,17670.4492
2022-04-04,18053.4004
2022-04-05,17957.4004
2022-04-06,17807.6504
2022-04-07,17639.5508
2022-04-08,17784.3496
2022-04-11,17674.9492
2022-04-12,17530.3008
2022-04-13,17475.6504
2022-04-18,17173.6504
2022-04-19,16958.6504
2022-04-20,17136.5508
2022-04-21,17392.5996
2022-04-22,17171.9492
2022-04-25,16953.9492
2022-04-26,17200.8008
2022-04-27,17038.4004
2022-04-28,17245.0508
2022-04-29,17102.5508
2022-05-02,17069.0996
2022-05-04,16677.5996
2022-05-05,16682.6504
2022-05-06,16411.2500
2022-05-09,16301.8496
2022-05-10,16240.0498
2022-05-11,16167.0996
2022-05-12,15808.0000
2022-05-13,15782.1504
2022-05-16,15842.2998
2022-05-17,16259.2998
2022-05-18,16240.2998
2022-05-19,15809.4004
2022-05-20,16266.1504
2022-05-23,16214.7002
2022-05-24,16125.1504
2022-05-25,16025.7998
2022-05-26,16170.1504
2022-05-27,16352.4502
2022-05-30,16661.4004
2022-05-31,16584.5508
2022-06-01,16522.7500
2022-06-02,16628.0000
2022-06-03,16584.3008
2022-06-06,16569.5508
2022-06-07,16416.3496
2022-06-08,16356.2500
2022-06-09,16478.0996
2022-06-10,16201.7998
2022-06-13,15774.4004
2022-06-14,15732.0996
2022-06-15,15692.1504
2022-06-16,15360.5996
2022-06-17,15293.5000
2022-06-20,15350.1504
2022-06-21,15638.7998
2022-06-22,15413.2998
2022-06-23,15556.6504
2022-06-24,15699.2500
2022-06-27,15832.0498
2022-06-28,15850.2002
2022-06-29,15799.0996
2022-06-30,15780.2500
2022-07-01,15752.0498
2022-07-04,15835.3496
2022-07-05,15810.8496
2022-07-06,15989.7998
2022-07-07,16132.9004
2022-07-08,16220.5996
2022-07-11,16216.0000
2022-07-12,16058.2998
2022-07-13,15966.6504
2022-07-14,15938.6504
2022-07-15,16049.2002
2022-07-18,16278.5000
2022-07-19,16340.5498
2022-07-20,16520.8496
2022-07-21,16605.2500
2022-07-22,16719.4492
2022-07-25,16631.0000
2022-07-26,16483.8496
2022-07-27,16641.8008
2022-07-28,16929.5996
2022-07-29,17158.2500
2022-08-01,17340.0508
2022-08-02,17345.4492
2022-08-03,17388.1504
2022-08-04,17382.0000
2022-08-05,17397.5000
2022-08-08,17525.0996
2022-08-10,17534.7500
2022-08-11,17659.0000
2022-08-12,17698.1504
2022-08-16,17825.2500
2022-08-17,17944.2500
2022-08-18,17956.5000
2022-08-19,17758.4492
2022-08-22,17490.6992
2022-08-23,17577.5000
2022-08-24,17604.9492
2022-08-25,17522.4492
2022-08-26,17558.9004
2022-08-29,17312.9004
2022-08-30,17759.3008
2022-09-01,17542.8008
2022-09-02,17539.4492
2022-09-05,17665.8008
2022-09-06,17655.5996
2022-09-07,17624.4004
2022-09-08,17798.7500
2022-09-09,17833.3496
2022-09-12,17936.3496
2022-09-13,18070.0508
2022-09-14,18003.7500
2022-09-15,17877.4004
2022-09-16,17530.8496
2022-09-19,17622.2500
2022-09-20,17816.2500
2022-09-21,17718.3496
2022-09-22,17629.8008
2022-09-23,17327.3496
2022-09-26,17016.3008
2022-09-27,17007.4004
2022-09-28,16858.5996
2022-09-29,16818.0996
2022-09-30,17094.3496
2022-10-03,16887.3496
2022-10-04,17274.3008
2022-10-06,17331.8008
2022-10-07,17314.6504
2022-10-10,17241.0000
2022-10-11,16983.5508
2022-10-12,17123.5996
2022-10-13,17014.3496
2022-10-14,17185.6992
2022-10-17,17311.8008
2022-10-18,17486.9492
2022-10-19,17512.2500
2022-10-20,17563.9492
2022-10-21,17576.3008
2022-10-24,17730.7500
2022-10-25,17656.3496
2022-10-27,17736.9492
2022-10-28,17786.8008
2022-10-31,18012.1992
2022-11-01,18145.4004
2022-11-02,18082.8496
2022-11-03,18052.6992
2022-11-04,18117.1504
2022-11-07,18202.8008
2022-11-09,18157.0000
2022-11-10,18028.1992
2022-11-11,18349.6992
2022-11-14,18329.1504
2022-11-15,18403.4004
2022-11-16,18409.6504
2022-11-17,18343.9004
2022-11-18,18307.6504
2022-11-21,18159.9492
2022-11-22,18244.1992
2022-11-23,18267.2500
2022-11-24,18484.0996
2022-11-25,18512.7500
2022-11-28,18562.7500
2022-11-29,18618.0508
2022-11-30,18758.3496
2022-12-01,18812.5000
2022-12-02,18696.0996
2022-12-05,18701.0508
2022-12-06,18642.7500
2022-12-07,18560.5000
2022-12-08,18609.3496
2022-12-09,18496.5996
2022-12-12,18497.1504
2022-12-13,18608.0000
2022-12-14,18660.3008
2022-12-15,18414.9004
2022-12-16,18269.0000
2022-12-19,18420.4492
2022-12-20,18385.3008
2022-12-21,18199.0996
2022-12-22,18127.3496
2022-12-23,17806.8008
2022-12-26,18014.5996
2022-12-27,18132.3008
2022-12-28,18122.5000
2022-12-29,18191.0000
2022-12-30,18105.3008
2023-01-02,18197.4492
2023-01-03,18232.5508
2023-01-04,18042.9492
2023-01-05,17992.1504
2023-01-06,17859.4492
2023-01-09,18101.1992
2023-01-10,17914.1504
2023-01-11,17895.6992
2023-01-12,17858.1992
2023-01-13,17956.5996
2023-01-16,17894.8496
2023-01-17,18053.3008
2023-01-18,18165.3496
2023-01-19,18107.8496
2023-01-20,18027.6504
2023-01-23,18118.5508
2023-01-24,18118.3008
2023-01-25,17891.9492
2023-01-27,17604.3496
2023-01-30,17648.9492
2023-01-31,17662.1504
2023-02-01,17616.3008
2023-02-02,17610.4004
2023-02-03,17854.0508
2023-02-06,17764.5996
2023-02-07,17721.5000
2023-02-08,17871.6992
2023-02-09,17893.4492
2023-02-10,17856.5000
2023-02-13,17770.9004
2023-02-14,17929.8496
2023-02-15,18015.8496
2023-02-16,18035.8496
2023-02-17,17944.1992
2023-02-20,17844.5996
2023-02-21,17826.6992
2023-02-22,17554.3008
2023-02-23,17511.2500
2023-02-24,17465.8008
2023-02-27,17392.6992
2023-02-28,17303.9492
2023-03-01,17450.9004
2023-03-02,17321.9004
2023-03-03,17594.3496
2023-03-06,17711.4492
2023-03-08,17754.4004
2023-03-09,17589.5996
2023-03-10,17412.9004
2023-03-13,17154.3008
2023-03-14,17043.3008
2023-03-15,16972.1504
2023-03-16,16985.5996
2023-03-17,17100.0508
2023-03-20,16988.4004
2023-03-21,17107.5000
2023-03-22,17151.9004
2023-03-23,17076.9004
2023-03-24,16945.0508
2023-03-27,16985.6992
2023-03-28,16951.6992
2023-03-29,17080.6992
2023-03-31,17359.7500
2023-04-03,17398.0508
2023-04-05,17557.0508
2023-04-06,17599.1504
2023-04-10,17624.0508
2023-04-11,17722.3008
2023-04-12,17812.4004
2023-04-13,17828.0000
2023-04-17,17706.8496
2023-04-18,17660.1504
2023-04-19,17618.7500
2023-04-20,17624.4492
2023-04-21,17624.0508
2023-04-24,17743.4004
2023-04-25,17769.2500
2023-04-26,17813.5996
2023-04-27,17915.0508
2023-04-28,18065.0000
2023-05-02,18147.6504
2023-05-03,18089.8496
2023-05-04,18255.8008
2023-05-05,18069.0000
2023-05-08,18264.4004
2023-05-09,18265.9492
2023-05-10,18315.0996
2023-05-11,18297.0000
2023-05-12,18314.8008
2023-05-15,18398.8496
2023-05-16,18286.5000
2023-05-17,18181.7500
2023-05-18,18129.9492
2023-05-19,18203.4004
2023-05-22,18314.4004
2023-05-23,18348.0000
2023-05-24,18285.4004
2023-05-25,18321.1504
2023-05-26,18499.3496
2023-05-29,18598.6504
2023-05-30,18633.8496
2023-05-31,18534.4004
2023-06-01,18487.7500
2023-06-02,18534.0996
2023-06-05,18593.8496
2023-06-06,18599.0000
2023-06-07,18726.4004
2023-06-08,18634.5508
2023-06-09,18563.4004
2023-06-12,18601.5000
2023-06-13,18716.1504
2023-06-14,18755.9004
2023-06-15,18688.0996
2023-06-16,18826.0000
2023-06-19,18755.4492
2023-06-20,18816.6992
2023-06-21,18856.8496
2023-06-22,18771.2500
2023-06-23,18665.5000
2023-06-26,18691.1992
2023-06-27,18817.4004
2023-06-28,18972.0996
2023-06-30,19189.0508
2023-07-03,19322.5508
2023-07-04,19389.0000
2023-07-05,19398.5000
2023-07-06,19497.3008
2023-07-07,19331.8008
2023-07-10,19355.9004
2023-07-11,19439.4004
2023-07-12,19384.3008
2023-07-13,19413.7500
2023-07-14,19564.5000
2023-07-17,19711.4492
2023-07-18,19749.2500
2023-07-19,19833.1504
2023-07-20,19979.1504
2023-07-21,19745.0000
2023-07-24,19672.3496
2023-07-25,19680.5996
2023-07-26,19778.3008
2023-07-27,19659.9004
2023-07-28,19646.0508
2023-07-31,19753.8008
2023-08-01,19733.5508
2023-08-02,19526.5508
2023-08-03,19381.6504
2023-08-04,19517.0000
2023-08-07,19597.3008
2023-08-08,19570.8496
2023-08-09,19632.5508
2023-08-10,19543.0996
2023-08-11,19428.3008
2023-08-14,19434.5508
2023-08-16,19465.0000
2023-08-17,19365.2500
2023-08-18,19310.1504
2023-08-21,19393.5996
2023-08-22,19396.4492
2023-08-23,19444.0000
2023-08-24,19386.6992
2023-08-25,19265.8008
2023-08-28,19306.0508
2023-08-29,19342.6504
2023-08-30,19347.4492
2023-08-31,19253.8008
2023-09-01,19435.3008
2023-09-04,19528.8008
2023-09-05,19574.9004
2023-09-06,19611.0508
2023-09-07,19727.0508
2023-09-08,19819.9492
2023-09-11,19996.3496
2023-09-12,19993.1992
2023-09-13,20070.0000
2023-09-14,20103.0996
2023-09-15,20192.3496
2023-09-18,20133.3008
2023-09-20,19901.4004
2023-09-21,19742.3496
2023-09-22,19674.2500
2023-09-25,19674.5508
2023-09-26,19664.6992
2023-09-27,19716.4492
2023-09-28,19523.5508
2023-09-29,19638.3008
2023-10-03,19528.7500
2023-10-04,19436.0996
2023-10-05,19545.7500
2023-10-06,19653.5000
2023-10-09,19512.3496
2023-10-10,19689.8496
2023-10-11,19811.3496
2023-10-12,19794.0000
2023-10-13,19751.0508
2023-10-16,19731.7500
2023-10-17,19811.5000
2023-10-18,19671.0996
2023-10-19,19624.6992
2023-10-20,19542.6504
2023-10-23,19281.7500
2023-10-25,19122.1504
2023-10-26,18857.2500
2023-10-27,19047.2500
2023-10-30,19140.9004
2023-10-31,19079.5996
2023-11-01,18989.1504
2023-11-02,19133.2500
2023-11-03,19230.5996
2023-11-06,19411.7500
2023-11-07,19406.6992
2023-11-08,19443.5000
2023-11-09,19395.3008
2023-11-10,19425.3496
2023-11-13,19443.5508
2023-11-15,19675.4492
2023-11-16,19765.1992
2023-11-17,19731.8008
2023-11-20,19694.0000
2023-11-21,19783.4004
2023-11-22,19811.8496
2023-11-23,19802.0000
2023-11-24,19794.6992
2023-11-28,19889.6992
2023-11-29,20096.5996
2023-11-30,20133.1504
2023-12-01,20267.9004
2023-12-04,20686.8008
2023-12-05,20855.0996
2023-12-06,20937.6992
2023-12-07,20901.1504
2023-12-08,20969.4004
2023-12-11,20997.0996
2023-12-12,20906.4004
2023-12-13,20926.3496
2023-12-14,21182.6992
2023-12-15,21456.6504
2023-12-18,21418.6504
2023-12-19,21453.0996
2023-12-20,21150.1504
2023-12-21,21255.0508
2023-12-22,21349.4004
2023-12-26,21441.3496
2023-12-27,21654.7500
2023-12-28,21778.6992
2023-12-29,21731.4004
2024-01-01,21741.9004
2024-01-02,21665.8008
2024-01-03,21517.3496
2024-01-04,21658.5996
2024-01-05,21710.8008
2024-01-08,21513.0000
2024-01-09,21544.8496
2024-01-10,21618.6992
2024-01-11,21647.1992
2024-01-12,21894.5508
2024-01-15,22097.4492
2024-01-16,22032.3008
2024-01-17,21571.9492
2024-01-18,21462.2500
2024-01-19,21622.4004
2024-01-23,21238.8008
2024-01-24,21453.9492
2024-01-25,21352.5996
2024-01-29,21737.5996
2024-01-30,21522.0996
2024-01-31,21725.6992
2024-02-01,21697.4492
2024-02-02,21853.8008
2024-02-05,21771.6992
2024-02-06,21929.4004
2024-02-07,21930.5000
2024-02-08,21717.9492
2024-02-09,21782.5000
2024-02-12,21616.0508
2024-02-13,21743.2500
2024-02-14,21840.0508
2024-02-15,21910.7500
2024-02-16,22040.6992
2024-02-19,22122.2500
2024-02-20,22196.9492
2024-02-21,22055.0508
2024-02-22,22217.4492
2024-02-23,22212.6992
2024-02-26,22122.0508
2024-02-27,22198.3496
2024-02-28,21951.1504
2024-02-29,21982.8008
2024-03-01,22338.7500
2024-03-04,22405.5996
2024-03-05,22356.3008
2024-03-06,22474.0508
2024-03-07,22493.5508
2024-03-11,22332.6504
2024-03-12,22335.6992
2024-03-13,21997.6992
2024-03-14,22146.6504
2024-03-15,22023.3496
2024-03-18,22055.6992
2024-03-19,21817.4492
2024-03-20,21839.0996
2024-03-21,22011.9492
2024-03-22,22096.7500
2024-03-26,22004.6992
2024-03-27,22123.6504
2024-03-28,22326.9004
2024-04-01,22462.0000
2024-04-02,22453.3008
2024-04-03,22434.6504
2024-04-04,22514.6504
2024-04-05,22513.6992
2024-04-08,22666.3008
2024-04-09,22642.7500
2024-04-10,22753.8008
2024-04-12,22519.4004
2024-04-15,22272.5000
2024-04-16,22147.9004
2024-04-18,21995.8496
2024-04-19,22147.0000
2024-04-22,22336.4004
2024-04-23,22368.0000
2024-04-24,22402.4004
2024-04-25,22570.3496
2024-04-26,22419.9492
2024-04-29,22643.4004
2024-04-30,22604.8496
2024-05-02,22648.1992
2024-05-03,22475.8496
2024-05-06,22442.6992
2024-05-07,22302.5000
2024-05-08,22302.5000
2024-05-09,21957.5000
2024-05-10,22055.1992
2024-05-13,22104.0508
2024-05-14,22217.8496
2024-05-15,22200.5508
2024-05-16,22403.8496
2024-05-17,22466.0996
2024-05-21,22529.0508
2024-05-22,22597.8008
2024-05-23,22967.6504
2024-05-24,22957.0996
2024-05-27,22932.4492
2024-05-28,22888.1504
2024-05-29,22704.6992
2024-05-30,22488.6504
2024-05-31,22530.6992
2024-06-03,23263.9004
2024-06-04,21884.5000
2024-06-05,22620.3496
2024-06-06,22821.4004
2024-06-07,23290.1504
2024-06-10,23259.1992
2024-06-11,23264.8496
2024-06-12,23322.9492
2024-06-13,23398.9004
2024-06-14,23465.5996
2024-06-18,23557.9004
2024-06-19,23516.0000
2024-06-20,23567.0000
2024-06-21,23501.0996
2024-06-24,23537.8496
2024-06-25,23721.3008
2024-06-26,23868.8008
2024-06-27,24044.5000
2024-06-28,24010.5996
2024-07-01,24141.9492
2024-07-02,24123.8496
2024-07-03,24286.5000
2024-07-04,24302.1504
2024-07-05,24323.8496
2024-07-08,24320.5508
2024-07-09,24433.1992
2024-07-10,24324.4492
2024-07-11,24315.9492
2024-07-12,24502.1504
2024-07-15,24586.6992
2024-07-16,24613.0000
2024-07-18,24800.8496
2024-07-19,24530.9004
2024-07-22,24509.2500
2024-07-23,24479.0508
2024-07-24,24413.5000
2024-07-25,24406.0996
2024-07-26,24834.8496
2024-07-29,24836.0996
2024-07-30,24857.3008
2024-07-31,24951.1504
2024-08-01,25010.9004
2024-08-02,24717.6992
2024-08-05,24055.5996
2024-08-06,23992.5508
2024-08-07,24297.5000
2024-08-08,24117.0000
2024-08-09,24367.5000
2024-08-12,24347.0000
2024-08-13,24139.0000
2024-08-14,24143.7500
2024-08-16,24541.1504
2024-08-19,24572.6504
2024-08-20,24698.8496
2024-08-21,24770.1992
2024-08-22,24811.5000
2024-08-23,24823.1504
2024-08-26,25010.5996
2024-08-27,25017.7500
2024-08-28,25052.3496
2024-08-29,25151.9492
2024-08-30,25235.9004
2024-09-02,25278.6992
2024-09-03,25279.8496
2024-09-04,25198.6992
2024-09-05,25145.0996
2024-09-06,24852.1504
2024-09-09,24936.4004
2024-09-10,25041.0996
2024-09-11,24918.4492
2024-09-12,25388.9004
2024-09-13,25356.5000
2024-09-16,25383.7500
2024-09-17,25418.5508
2024-09-18,25377.5508
2024-09-19,25415.8008
2024-09-20,25790.9492
2024-09-23,25939.0508
2024-09-24,25940.4004
2024-09-25,26004.1504
2024-09-26,26216.0508
2024-09-27,26178.9492
2024-09-30,25810.8496
2024-10-01,25796.9004
2024-10-03,25250.0996
2024-10-04,25014.5996
2024-10-07,24795.7500
2024-10-08,25013.1504
2024-10-09,24981.9492
2024-10-10,24998.4492
2024-10-11,24964.2500
2024-10-14,25127.9492
2024-10-15,25057.3496
2024-10-16,24971.3008
2024-10-17,24749.8496
2024-10-18,24854.0508
2024-10-21,24781.0996
2024-10-22,24472.0996
2024-10-23,24435.5000
2024-10-24,24399.4004
2024-10-25,24180.8008
2024-10-28,24339.1504
2024-10-29,24466.8496
2024-10-30,24340.8496
2024-10-31,24205.3496
2024-11-01,24304.3496
2024-11-04,23995.3496
2024-11-05,24213.3008
2024-11-06,24484.0508
2024-11-07,24199.3496
2024-11-08,24148.1992
2024-11-11,24141.3008
2024-11-12,23883.4492
2024-11-13,23559.0508
2024-11-14,23532.6992
2024-11-18,23453.8008
2024-11-19,23518.5000
2024-11-21,23349.9004
2024-11-22,23907.2500
2024-11-25,24221.9004
2024-11-26,24194.5000
2024-11-27,24274.9004
2024-11-28,23914.1504
2024-11-29,24131.0996
2024-12-02,24276.0508
2024-12-03,24457.1504
2024-12-04,24467.4492
2024-12-05,24708.4004
2024-12-06,24677.8008
2024-12-09,24619.0000
2024-12-10,24610.0508
2024-12-11,24641.8008
2024-12-12,24548.6992
2024-12-13,24768.3008
2024-12-16,24668.2500
2024-12-17,24336.0000
2024-12-18,24198.8496
2024-12-19,23951.6992
2024-12-20,23587.5000
2024-12-23,23753.4492
2024-12-24,23727.6504
2024-12-26,23750.1992
2024-12-27,23813.4004
2024-12-30,23644.9004
2024-12-31,23644.8008
2025-01-01,23742.9004
2025-01-02,24188.6504
2025-01-03,24004.7500
2025-01-06,23616.0508
2025-01-07,23707.9004
2025-01-08,23688.9492
2025-01-09,23526.5000
2025-01-10,23431.5000
2025-01-13,23085.9492
2025-01-14,23176.0508
2025-01-15,23213.1992
2025-01-16,23311.8008
2025-01-17,23203.1992
2025-01-20,23344.7500
2025-01-21,23024.6504
2025-01-22,23155.3496
2025-01-23,23205.3496
2025-01-24,23092.1992
2025-01-27,22829.1504
2025-01-28,22957.2500
2025-01-29,23163.0996
2025-01-30,23249.5000
2025-01-31,23508.4004
2025-02-01,23482.1504
2025-02-03,23361.0508
2025-02-04,23739.2500
2025-02-05,23696.3008
2025-02-06,23603.3496
2025-02-07,23559.9492
2025-02-10,23381.5996
2025-02-11,23071.8008
2025-02-12,23045.2500
2025-02-13,23031.4004
2025-02-14,22929.2500
2025-02-17,22959.5000
2025-02-18,22945.3008
2025-02-19,22932.9004
2025-02-20,22913.1504
2025-02-21,22795.9004
2025-02-24,22553.3496
2025-02-25,22547.5508
2025-02-27,22545.0508
2025-02-28,22124.6992
2025-03-03,22119.3008
2025-03-04,22082.6504
2025-03-05,22337.3008
2025-03-06,22544.6992
2025-03-07,22552.5000
2025-03-10,22460.3008
2025-03-11,22497.9004
2025-03-12,22470.5000
2025-03-13,22397.1992
2025-03-17,22508.7500
2025-03-18,22834.3008
2025-03-19,22907.5996
2025-03-20,23190.6504
2025-03-21,23350.4004
2025-03-24,23658.3496
2025-03-25,23668.6504
2025-03-26,23486.8496
2025-03-27,23591.9492
2025-03-28,23519.3496
2025-04-01,23165.6992
2025-04-02,23332.3496
2025-04-03,23250.0996
2025-04-04,22904.4492
2025-04-07,22161.5996
2025-04-08,22535.8496
